👉易看电视,#genre#
高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8
吉县综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中综合,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
黎城综合,http://111.53.96.67:8081/live/1/index.m3u8
潞城综合,http://59.48.42.6:62204/lucheng.m3u8
武乡综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
运城盐湖,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
运城综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
灵石综合,https://live-stream.lsxrmtzx.com/live/video.m3u8?zshanxd
襄垣电视,http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8?zshanxd
晋城生活,http://live.jinnews.com.cn/ggpd/sd/live.m3u8
晋中综合,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8
晋中公共,http://jzdb.jztvnews.com:83/live/mount_for_ts/jzgg.m3u8
壶关电视,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8
武乡综合,http://60.220.198.84:81/0.m3u8
平鲁综合,https://stream.icelook.cn/790d0a0f38c07f31/6728300245723120644_1609747594.m3u8?auth_key=1893456000-0-0-0cc4be5653a88cdb748a4543643d0fdb
翼城综合,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8
灵石综合,https://live-stream.lsxrmtzx.com/live/video.m3u8
定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8
原平综合,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8

陕西,#genre#
陕西卫视,http://117.72.68.25:9930/shanxi.php?id=sxws
农林卫视,http://117.72.68.25:9930/shanxi.php?id=nlws
陕西新闻资讯,http://117.72.68.25:9930/shanxi.php?id=sxxwzx
陕西都市青春,http://117.72.68.25:9930/shanxi.php?id=sxdsqc
陕西生活,http://117.72.68.25:9930/shanxi.php?id=sxsh
陕西公共,http://117.72.68.25:9930/shanxi.php?id=sxgg
陕西乐家购物,http://117.72.68.25:9930/shanxi.php?id=ljgw
陕西体育休闲,http://117.72.68.25:9930/shanxi.php?id=sxtyxx
陕西移动,http://117.72.68.25:9930/shanxi.php?id=sxyd



🦚云南,#genre#
云南卫视,http://117.72.68.25:9930/yunan.php?id=ynws
云南都市,http://117.72.68.25:9930/yunan.php?id=ynds
云南娱乐,http://117.72.68.25:9930/yunan.php?id=ynyl
康旅频道,http://117.72.68.25:9930/yunan.php?id=ynkl
澜湄国际,http://117.72.68.25:9930/yunan.php?id=yngj
云南少儿,http://117.72.68.25:9930/yunan.php?id=ynse
云南都市,http://tvlive.ynradio.com/live/yunnandushi/chunks.m3u8
云南康旅,http://tvlive.ynradio.com/live/yunnangonggong/chunks.m3u8
云南娱乐,http://tvlive.ynradio.com/live/yunnanyule/chunks.m3u8
云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/chunks.m3u8
云南国际,http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8
红河综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
红河综合,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv
红河公共,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
红河公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
怒江综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
彝良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8
镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
个旧综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel6/playlist.m3u8
红河县综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel3/playlist.m3u8
红河县综合,http://tv.drs.hhtv.cc:8100/channellive/hhxdst.flv
屏边综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel5/playlist.m3u8
麻栗坡电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
宾川一套,http://live.bcrmtzx.com/tv01/sd/live.m3u8
福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8?zyund
红河县综合,http://tv.drs.hhtv.cc:8100/channellive/hhxdst.flv?zyund
彝良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8?zyund
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund
文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8

🐮内蒙古,#genre#
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
内蒙古新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古少儿频道,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙古足球频道,http://nmglive.imfc.cn/5n1r1c/182396.m3u8
内蒙古农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
乌兰察布新闻综合,https://pluslive.wrbtv.cn/xwzhpd/sd/live.m3u8
乌兰察布经济生活,https://pluslive.wrbtv.cn/jjshpd/sd/live.m3u8
乌海都市生活,http://live.wuhainews.org.cn/dssh/sd/live.m3u8
乌海新闻综合,http://live.wuhainews.org.cn/xwzh/sd/live.m3u8


🐼 四川,#genre#
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
成都新闻综合,http://117.72.68.25:9930/cdtvflv.php?id=cdxwzh
成都经济资讯,http://117.72.68.25:9930/cdtvflv.php?id=cdjjzx
成都都市生活,http://117.72.68.25:9930/cdtvflv.php?id=cddssh
成都影视文艺,http://117.72.68.25:9930/cdtvflv.php?id=cdyswy
成都公共,http://117.72.68.25:9930/cdtvflv.php?id=cdgg
成都少儿,http://117.72.68.25:9930/cdtvflv.php?id=cdse
成都蓉城先锋,http://117.72.68.25:9930/cdtvflv.php?id=cdrcxf
金牛电视台,http://117.72.68.25:9930/cdtvflv.php?id=jntv
双流综合,http://117.72.68.25:9930/cdtvflv.php?id=slzh
温江电视台,http://117.72.68.25:9930/cdtvflv.php?id=wjtv
高新电视台,http://117.72.68.25:9930/cdtvflv.php?id=gxtv
新津电视台,http://117.72.68.25:9930/cdtvflv.php?id=xjtv
大邑综合,http://117.72.68.25:9930/cdtvflv.php?id=dyxwzh
彭州电视台,http://117.72.68.25:9930/cdtvflv.php?id=pztv
蒲江电视台,http://117.72.68.25:9930/cdtvflv.php?id=pjtv
锦江电视台,http://117.72.68.25:9930/cdtvflv.php?id=jjtv
金堂电视台,http://117.72.68.25:9930/cdtvflv.php?id=jttv
郫都新闻综合,http://117.72.68.25:9930/cdtvflv.php?id=pdxwzh
龙泉综合,http://117.72.68.25:9930/cdtvflv.php?id=lqzh
青羊电视台,http://117.72.68.25:9930/cdtvflv.php?id=qytv
青白江电视台,http://117.72.68.25:9930/cdtvflv.php?id=qbjtv
崇州电视1套,http://117.72.68.25:9930/cdtvflv.php?id=cztv
都江堰电视台,http://117.72.68.25:9930/cdtvflv.php?id=djytv
成华有线,http://117.72.68.25:9930/cdtvflv.php?id=chyx
邛崃电视台,http://117.72.68.25:9930/cdtvflv.php?id=qltv
武侯电视台,http://117.72.68.25:9930/cdtvflv.php?id=whtv
新都电视台,http://117.72.68.25:9930/cdtvflv.php?id=xdzh
简阳新闻综合,http://117.72.68.25:9930/cdtvflv.php?id=jyxwzh
南江综合,http://36903.hlsplay.aodianyun.com/tv_radio_36903/tv_channel_1670.m3u8?auth_key=4842409639-0-0-319d3d61d27f502f5b5f0f76e7fa6874

🦌江苏,#genre#
江苏卫视,http://8.138.7.223/tv/jstv.php?id=jsws
江苏城市,http://8.138.7.223/tv/jstv.php?id=jscs
江苏综艺,http://8.138.7.223/tv/jstv.php?id=jszy
江苏影视,http://8.138.7.223/tv/jstv.php?id=jsys
江苏新闻,http://8.138.7.223/tv/jstv.php?id=jsxw
江苏体育,http://8.138.7.223/tv/jstv.php?id=jsty
优漫卡通,http://8.138.7.223/tv/jstv.php?id=ymkt
江苏国际,http://8.138.7.223/tv/jstv.php?id=jsgj
江苏教育,http://8.138.7.223/tv/jstv.php?id=jsjy
江苏城市,https://epg.pw/stream/675206b8446ce719bfb293b5a5296db3aa26521c9810de7c996838247cc56964.m3u8
江苏综艺,https://epg.pw/stream/f8ef469943662bed2abc6609d9ef1720b9e93a8a0bd6f5789133461e36763f37.m3u8
南京教科,http://live.nbs.cn/channels/njtv/jkpd/nbs06.m3u8
南京文旅纪录,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8
南京十八生活,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/nbs23.m3u8
苏州-1,rtmp://csztv.2500sz.com/live/c01
苏州-2,rtmp://csztv.2500sz.com/live/c02
苏州-3,rtmp://csztv.2500sz.com/live/c03
苏州-5,rtmp://csztv.2500sz.com/live/c04
盐城3套,https://live1yc.0515yc.cn/ycst03/sd/live.m3u8?_upt=063361c91707142304
常州都市,http://117.72.68.25:9930/cztv.php?id=czds
无锡综合,http://stream.thmz.com/wxtv1/playlist.m3u8?_upt=df50c8ad1706195780
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=081040171706199780
无锡都市,http://stream.thmz.com/wxtv3/sd/live.m3u8?_upt=978cd8731706199708
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?_upt=95a5f0d51706199864
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=31414f601706199828
无锡教育,https://epg.pw/stream/aec6eb3f203182d8a840813fc1768a06366aed043198fbabc086b6971ea0a8b6.m3u8
扬州1套,http://cm-wshls.homecdn.com/live/8bb.m3u8
扬州2套,http://cm-wshls.homecdn.com/live/8bd.m3u8
扬州3套,http://cm-wshls.homecdn.com/live/8bf.m3u8
镇江1套,http://zjtv-wshls.homecdn.com/live/2aa50.m3u8
镇江2套,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
泰州-1,http://stream1.mytaizhou.net/xwzhnew/playlist.m3u8
泰州-2,http://stream1.mytaizhou.net/jjshnew/playlist.m3u8
泰州-3,http://stream1.mytaizhou.net/ysylnew/playlist.m3u8
连云港新闻综合,http://live.lyg1.com/zhpd/sd/live.m3u8
连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8
江宁综合,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
姜堰综合,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
东海综合,http://donghai-tv-hls.cm.jstv.com/donghai-tv/donghaixinwensp.m3u8
睢宁生活,http://221.229.243.45:9001/hls/live/live2/stream.m3u8
睢宁三农,http://221.229.243.45:9001/hls/live/live3/stream.m3u8
睢宁资讯,http://221.229.243.45:9001/hls/live/live4/stream.m3u8
邳州综合,https://liveplus.pznews.com/pzzhpd/sd/live.m3u8
沭阳综合,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
泗阳综合,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
泗阳资讯,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
高邮综合频道,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8
宿豫综合频道,https://suyu-tv-hls.cm.jstv.com/suyu-tv/syzhpd.m3u8
贾汪新闻频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwxw.m3u8
贾汪旅游频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwly.m3u8
沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
东台综合频道,http://dongtai-tv-hls.cm.jstv.com/dongtai-tv/dongtaizonghe.m3u8
盐都综合频道,http://yandu-tv-hls.cm.jstv.com/yandu-tv/yanduzh.m3u8
金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8
金坛新闻频道,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8
海安新闻综合,http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8
吴江新闻综合,https://30515.hlsplay.aodianyun.com/lms_30515/tv_channel_239.m3u8?auth_key=4849225473-0-0-ccc3233d52ea78642c7045805f46ea58&extra_key=kuPfWJHmelFzV3-zoreYDOH4OVvUscNtgFUPukN0LjrE7j9GbJe-1SiVIo_invs13HOTHPShIbZWuurqH8qWSk1Ouqm4Z10UlHpsUzS1j4nZoIRkEzTmKDOrVq3vGwbvmvC6qDLIKmmLHfFxL7WJeMpZZlN8MDPUoCW9CYoMIW0
江阴新闻综合,http://221.228.70.101:8080/live/xinwen.m3u8
涟水综合频道,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8?zjiangsd


湖南,#genre#
湖南电影HD,http://php.jdshipin.com:8880/iptv.php?id=hndy
湖南国际HD,http://php.jdshipin.com:8880/iptv.php?id=hngj
湖南经视HD,http://php.jdshipin.com:8880/iptv.php?id=hnjs
湖南娱乐HD,http://php.jdshipin.com:8880/iptv.php?id=hnyl
湖南爱晚HD,http://php.jdshipin.com:8880/iptv.php?id=hngg
湖南都市HD,http://php.jdshipin.com:8880/iptv.php?id=hnds
湖南电视剧HD,http://php.jdshipin.com:8880/iptv.php?id=hndsj
湖南经视,http://222.241.154.37:9901/tsfile/live/23020_1.m3u8
湖南都市,http://222.241.154.37:9901/tsfile/live/23021_1.m3u8
湖南爱晚,http://222.241.154.37:9901/tsfile/live/23022_1.m3u8
湖南娱乐,http://222.241.154.37:9901/tsfile/live/23023_1.m3u8
湖南电影,http://222.241.154.37:9901/tsfile/live/23025_1.m3u8
湖南电视剧,http://222.241.154.37:9901/tsfile/live/23026_1.m3u8
湖南国际,http://222.241.154.37:9901/tsfile/live/23024_1.m3u8
湖南教育,http://222.241.154.37:9901/tsfile/live/23027_1.m3u8
金鹰纪实HD,http://h.berr.cn:3000/udp/225.0.0.144:6140
金鹰卡通HD,http://h.berr.cn:3000/udp/225.0.0.236:6140
茶频道HD,http://h.berr.cn:3000/udp/225.0.0.206:6140
快乐垂钓HD,http://h.berr.cn:3000/udp/225.0.0.207:6140
湖南经视,http://www.yao87.com:4022/rtp/239.76.252.116:9000
湖南都市,http://www.yao87.com:4022/rtp/239.76.252.117:9000
湖南国际,http://www.yao87.com:4022/rtp/239.76.253.102:9000
湖南电视剧,http://www.yao87.com:4022/rtp/239.76.252.118:9000
湖南电影,http://www.yao87.com:4022/rtp/239.76.252.119:9000
湖南爱晚,http://www.yao87.com:4022/rtp/239.76.252.123:9000
湖南娱乐,http://www.yao87.com:4022/rtp/239.76.252.121:9000
金鹰纪实,http://www.yao87.com:4022/rtp/239.76.252.122:9000
金鹰卡通,http://www.yao87.com:4022/rtp/239.76.252.120:9000
湖南国际,http://www.yao87.com:4022/rtp/239.76.252.124:9000
湖南教育,http://www.yao87.com:4022/rtp/239.76.252.233:9000
长沙新闻综合,http://www.yao87.com:4022/rtp/239.76.253.121:9000
长沙政法,http://www.yao87.com:4022/rtp/239.76.253.122:9000
茶频道,http://www.yao87.com:4022/rtp/239.76.252.239:9000



贵州,#genre#
贵州卫视,http://117.72.68.25:9930/guizhou.php?id=gzws
贵州公共,http://117.72.68.25:9930/guizhou.php?id=gzgg
贵州文艺,http://117.72.68.25:9930/guizhou.php?id=gzwy
贵州生活,http://117.72.68.25:9930/guizhou.php?id=gzsh
贵州5,http://117.72.68.25:9930/guizhou.php?id=gz5p
科教健康,http://117.72.68.25:9930/guizhou.php?id=kjjk
移动数字,http://117.72.68.25:9930/guizhou.php?id=ydsz





📽甘肃,#genre#
甘肃经济HD,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002164/index.m3u8
甘肃都市HD,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002163/index.m3u8
甘肃公共应急HD,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002162/index.m3u8
甘肃文化影视HD,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002161/index.m3u8
甘肃少儿HD,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002165/index.m3u8



🏔️ 西藏,#genre#
西藏卫视,http://117.72.68.25:9930/xizang.php?id=0
西藏卫视,http://php.jdshipin.com:8880/xztv.php?id=ws
西藏藏语卫视,http://117.72.68.25:9930/xizang.php?id=1
西藏藏语卫视,http://php.jdshipin.com:8880/xztv.php?id=zy
西藏影视文化,http://117.72.68.25:9930/xizang.php?id=2
西藏影视文化,http://php.jdshipin.com:8880/xztv.php?id=ys




🦌江苏移动IPV6,#genre#
CCTV1,http://[2409:8087:2001:20:2800:0:df6e:eb07]/wh7f454c46tw3252572940_-481357165/ott.mobaibox.com/PLTV/3/224/3221227467/index.m3u8?icpid=3&RTS=1668593752&from=40&ocs=2_2409:8087:2001:20:2800:0:df6e:eb0a_80&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
CCTV2,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw3589111099_-1793408755/ott.mobaibox.com/PLTV/3/224/3221227543/index.m3u8?icpid=3&RTS=1668594088&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV3,http://[2409:8087:2001:20:2800:0:df6e:eb18]/wh7f454c46tw3746132328_-1754088424/ott.mobaibox.com/PLTV/3/224/3221228126/index.m3u8?icpid=3&RTS=1668594245&from=40&popid=40&hms_devid=2113&prioritypopid=40&vqe=3
CCTV3,http://[2409:8087:2001:20:2800:0:df6e:eb20]/ott.mobaibox.com/PLTV/4/224/3221228499/index.m3u8
CCTV4,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw3772680253_-1555628407/ott.mobaibox.com/PLTV/3/224/3221227549/index.m3u8?icpid=3&RTS=1668594272&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw3847208563_882248521/ott.mobaibox.com/PLTV/3/224/3221228179/index.m3u8?icpid=3&RTS=1668594346&from=40&popid=40&hms_devid=2115&prioritypopid=40&vqe=3
CCTV5,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/4/224/3221228502/index.m3u8
CCTV5+,http://[2409:8087:2001:20:2800:0:df6e:eb26]/ott.mobaibox.com/PLTV/1/224/3221228277/index.m3u8
CCTV6,http://[2409:8087:2001:20:2800:0:df6e:eb13]/wh7f454c46tw3940641123_459833286/ott.mobaibox.com/PLTV/3/224/3221227505/index.m3u8?icpid=3&RTS=1668594440&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV6,http://[2409:8087:2001:20:2800:0:df6e:eb22]/ott.mobaibox.com/PLTV/4/224/3221228516/index.m3u8
CCTV7,http://[2409:8087:2001:20:2800:0:df6e:eb26]/wh7f454c46tw3984282630_1427246842/ott.mobaibox.com/PLTV/3/224/3221228283/index.m3u8?icpid=3&RTS=1668594483&from=40&popid=40&hms_devid=2293&prioritypopid=40&vqe=3
CCTV8,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw4086984004_1136880123/ott.mobaibox.com/PLTV/3/224/3221227473/index.m3u8?icpid=3&RTS=1668594586&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
CCTV8,http://[2409:8087:2001:20:2800:0:df6e:eb26]/ott.mobaibox.com/PLTV/4/224/3221228578/index.m3u8
CCTV9,http://[2409:8087:2001:20:2800:0:df6e:eb21]/wh7f454c46tw4254168827_1850088835/ott.mobaibox.com/PLTV/3/224/3221228303/index.m3u8?icpid=3&RTS=1668594753&from=40&popid=40&hms_devid=2290&prioritypopid=40&vqe=3
CCTV10,http://[2409:8087:2001:20:2800:0:df6e:eb21]/wh7f454c46tw30319478_-185824076/ott.mobaibox.com/PLTV/3/224/3221228286/index.m3u8?icpid=3&RTS=1668594824&from=40&popid=40&hms_devid=2290&prioritypopid=40&vqe=3
CCTV11,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw105619488_1866436632/ott.mobaibox.com/PLTV/3/224/3221228289/index.m3u8?icpid=3&RTS=1668594900&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
CCTV12,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw185877003_-533945400/ott.mobaibox.com/PLTV/3/224/3221228401/index.m3u8?icpid=3&RTS=1668594980&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
CCTV13,http://[2409:8087:2001:20:2800:0:df6e:eb16]/wh7f454c46tw259647455_-1559913959/ott.mobaibox.com/PLTV/3/224/3221228224/index.m3u8?icpid=3&RTS=1668595054&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3
CCTV14,http://[2409:8087:2001:20:2800:0:df6e:eb22]/wh7f454c46tw340147088_1594094424/ott.mobaibox.com/PLTV/3/224/3221228292/index.m3u8?icpid=3&RTS=1668595134&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
CCTV15,http://[2409:8087:2001:20:2800:0:df6e:eb22]/wh7f454c46tw434828587_188325560/ott.mobaibox.com/PLTV/3/224/3221228404/index.m3u8?icpid=3&RTS=1668595229&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
CCTV16,http://[2409:8087:2001:20:2800:0:df6e:eb0b]/wh7f454c46tw456909575_2098882473/ott.mobaibox.com/PLTV/3/224/3221228144/index.m3u8?icpid=3&RTS=1668595251&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3
CCTV17,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw483903016_-67353299/ott.mobaibox.com/PLTV/3/224/3221228407/index.m3u8?icpid=3&RTS=1668595278&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
北京卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0b]/wh7f454c46tw2687876293_-1703018199/ott.mobaibox.com/PLTV/3/224/3221227508/index.m3u8?icpid=3&RTS=1668597482&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3
东方卫视,http://[2409:8087:2001:20:2800:0:df6e:eb16]/wh7f454c46tw2542426131_1585848046/ott.mobaibox.com/PLTV/3/224/3221227511/index.m3u8?icpid=3&RTS=1668597336&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3
浙江卫视,http://[2409:8087:2001:20:2800:0:df6e:eb11]/wh7f454c46tw1197826796_-265147758/ott.mobaibox.com/PLTV/3/224/3221227491/index.m3u8?icpid=3&RTS=1669699798&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
江苏卫视,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw2983110475_-1591539074/ott.mobaibox.com/PLTV/3/224/3221228097/index.m3u8?icpid=3&RTS=1668597777&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
江西卫视,http://[2409:8087:2001:20:2800:0:df6e:eb17]/wh7f454c46tw1965546073_-1364170119/ott.mobaibox.com/PLTV/3/224/3221228109/index.m3u8?icpid=3&RTS=1669700566&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3
河北卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]/wh7f454c46tw1698524218_988816054/ott.mobaibox.com/PLTV/3/224/3221228106/index.m3u8?icpid=3&RTS=1669700299&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
河南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb17]/wh7f454c46tw1784575403_-1712002709/ott.mobaibox.com/PLTV/3/224/3221228221/index.m3u8?icpid=3&RTS=1669700385&from=40&popid=40&hms_devid=2114&prioritypopid=40&vqe=3
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]/wh7f454c46tw2843123663_1489055229/ott.mobaibox.com/PLTV/3/224/3221228139/index.m3u8?icpid=3&RTS=1669701444&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb11]/wh7f454c46tw3025923625_628894334/ott.mobaibox.com/PLTV/3/224/3221227555/index.m3u8?icpid=3&RTS=1668597820&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
湖北卫视,http://[2409:8087:2001:20:2800:0:df6e:eb11]/wh7f454c46tw3059146177_-1525708880/ott.mobaibox.com/PLTV/3/224/3221227479/index.m3u8?icpid=3&RTS=1668597853&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
四川卫视,http://[2409:8087:2001:20:2800:0:df6e:eb09]/wh7f454c46tw2502717081_11504314/ott.mobaibox.com/PLTV/3/224/3221227556/index.m3u8?icpid=3&RTS=1669701103&from=40&popid=40&hms_devid=2037&prioritypopid=40&vqe=3
天津卫视,http://[2409:8087:2001:20:2800:0:df6e:eb11]/wh7f454c46tw2730715388_788631706/ott.mobaibox.com/PLTV/3/224/3221227488/index.m3u8?icpid=3&RTS=1668597525&from=40&popid=40&hms_devid=2110&prioritypopid=40&vqe=3
